launch number,launch angle,initial velocity,initial vertical velocity,initial horizontal velocity,time of flight,launch distance
28,5.09102639528074,6.802848490529651,0.603673188933712,6.776011088100738,0.12307302526681183,0.8339441838540192
29,66.59852129500939,0.14850240694455175,0.13628724874801526,0.058980935030074455,0.027785371814070387,0.0016388072097521474
30,6.815577923319562,8.572056891081274,1.0172797428742273,8.511480556793378,0.2073964817276712,1.7652511217724265
31,80.14214601419863,3.4324335732721503,3.381755505226472,0.5876478008095243,0.6894506636547343,0.40515416626337164
32,50.219184109885305,7.4649663739522705,5.736810278890749,4.776476817514301,1.1695841547177876,5.586491601141573
33,4.823837576778426,8.72060570052174,0.7333368472797168,8.689716960430536,0.1495080218715019,1.2991823933772095
34,14.872021566949133,5.265161896002091,1.3513610109690228,5.088787007641911,0.2755068320018395,1.4019955872075436
35,7.0089981963266235,9.668783875943298,1.1798354741908614,9.59652905448329,0.24053730360669956,2.3083232227487605
36,12.68669200799836,4.167320472014983,0.9152253080471886,4.065577763613077,0.1865902768699671,0.7585972805489457
37,38.223076365571615,0.5532551694745125,0.3423127249433115,0.43464155449307457,0.0697885270016945,0.030332993861798403
38,67.5553355663408,9.691366961551283,8.957233243541966,3.7000765132946136,1.8261433727914302,6.756870203574181
39,72.78184024071045,0.3419291483633191,0.3266054534528194,0.10121472360947753,0.06658622904236888,0.006739506768720732
40,19.028404538824205,6.009905806100978,1.9594508049401906,5.681506872408541,0.39948028643021216,2.269649992744983
41,4.289961819050655,1.8132775071950913,0.13564044606275683,1.8081971649937794,0.027653505823192013,0.050002990831634765
42,45.67897507922629,8.9367554628092,6.393680148631718,6.243913224816851,1.3035025787220629,8.138956989865557
43,37.15040904168799,2.0577283398675594,1.2426816342786418,1.6401183727160265,0.25334997640747026,0.41552395103306383
44,27.509024266009092,4.071962700223391,1.8807919883592443,3.611578841522673,0.3834438304504066,1.3848376249670957
45,54.04007378167283,6.384235003224825,5.167577962981469,3.748945794874791,1.0535327141654371,3.9496370385335404
46,40.137010653863626,4.170504479862029,2.6883805980402093,3.1883722142545126,0.5480898263078918,1.7475143731156642
47,49.98224052278324,2.8084332653646813,2.1508250431414893,1.805892864984614,0.4384964410074392,0.7918775941364811
48,70.07873065641878,6.733116274473608,6.330218086693511,2.294165151090849,1.2905643397948035,2.960767733597807
49,14.976272021674525,6.610776122383488,1.708350172992341,6.386227417396964,0.3482874970422713,2.224243162747917
50,81.82589671250986,2.2781919592352464,2.255046885921984,0.3239168804148574,0.459744523123748,0.1489190117180607
51,41.16654252710403,1.4454314724010686,0.9514552383416881,1.0881199707935163,0.19397660312776516,0.21106981573000932
52,20.438032272294617,3.810296645630796,1.3305332121936384,3.57044001475378,0.2712605937193962,0.9685196782416001
53,74.51612648743995,5.393167304708889,5.197425706041359,1.4397984604664058,1.0596178809462504,1.5256361936690865
54,71.5047497015812,5.808342985104544,5.508341813469492,1.8425576513631234,1.12300546655851,2.069202314929997
55,0.6853276736606062,8.053872375713842,0.09633187736980979,8.053296245245729,0.01963952647702544,0.15816292483583305
56,1.0456443735283372,3.7415953618067865,0.06828008971537287,3.740972290841315,0.013920507587231982,0.05207623315828114
57,86.35499107265214,4.949690980377978,4.939678226500023,0.314674148726423,1.0070699748216152,0.316898887034932
58,15.6587289443776,5.536175195565969,1.4942520717547767,5.330707883767075,0.30463854673899626,1.623939102800912
59,14.231193425043697,6.519645159783289,1.60275789797234,6.319568033495087,0.32676001997397347,2.0649821768517387
60,59.19736068252449,3.139916066714048,2.696987916528318,1.6078958561142134,0.5498446313003706,0.8840929041745135
61,59.17019893119789,8.299028820926898,7.126321719374616,4.253165658958619,1.4528688520641417,6.179291908569838
62,72.01885974970763,7.738384467000278,7.360427703300952,2.388869645583672,1.500596881406922,3.584730340250517
63,51.28452016431459,8.760267606967679,6.835299144688728,5.479139909539157,1.3935370325563154,7.635384370500075
64,51.30209539149938,0.45439776778544383,0.354636225051251,0.2840958979812848,0.07230096331320102,0.02054040709737577
65,53.27666217297035,3.5650959563001248,2.857539033637661,2.131755109965646,0.5825767652676169,1.2419109963064991
66,66.38000684762801,4.740451038266361,4.343310145760124,1.899350684823051,0.885486268248751,1.6818489499996732
67,44.63749473399549,6.168694365355076,4.33424098496862,4.38943564224169,0.8836373058039999,3.878669084910497
68,77.66543154900295,8.651259156786388,8.45156100223149,1.8480805240681943,1.7230501533601406,3.1843354304175913
69,27.710414107108583,5.766287583586081,2.6813408383791133,5.104946993364319,0.5466546051741311,2.7906427830924394
70,1.520230311282471,1.0669324834072713,0.02830562405804067,1.0665569444695826,0.005770769430793205,0.006154854211345273
71,54.93853767435952,7.454663059187619,6.101912215423454,4.282367177307728,1.2440188002902046,5.3273452783165105
72,29.330916896187386,5.066973296034286,2.4820718190797075,4.417413028872771,0.5060289131660973,2.235338714006246
73,4.884174765703181,9.225591736453765,0.7854828119082387,9.192092234084726,0.16013920732074183,1.4720143639854748
74,9.364667362612167,9.312625807523956,1.5153275709634395,9.188513578574026,0.30893528460008957,2.838656057448554
75,6.624504753956112,2.4567268722324664,0.2834129112197799,2.4403245781049385,0.057780410034613636,0.14100295474044888
76,53.11282536956203,2.9891804160059046,2.3908034091399726,1.7942292546600387,0.48742169401426555,0.8745462627563492
77,44.11529431803863,4.701544938953768,3.2727664277242243,3.3754295611911402,0.6672306682414321,2.2521901217154485
78,47.26743677468839,5.768867189513553,4.237400560906619,3.9146219659980273,0.8638941000828988,3.3818188204806137
79,56.371903167012164,4.215250989150973,3.5098277547320333,2.3344057131636196,0.7155612140126469,1.6704101861094185
80,60.78414334674748,5.367591647408614,4.684764363004599,2.6199280441364854,0.9550997681966562,2.502292667646676
81,61.7646353308101,2.8838976176976927,2.5407472882557665,1.3643565100747663,0.5179912922030104,0.7067247916792179
82,29.285797755028902,7.043317248587636,3.445353239099924,6.143114757358499,0.7024165625076297,4.315025550953649
83,36.53581249211066,1.6088393223239583,0.9577824593423184,1.2926781214331717,0.19526655644083962,0.25241680535866895
84,86.97497408677238,8.14345211027511,8.132104860883503,0.4297473722305391,1.6579214803024471,0.7124873995245421
85,24.516411005336394,3.3098000990614294,1.3734143344760632,3.0113966463424777,0.2800029224212157,0.843199861545342
86,78.06043098471493,1.5665766744873033,1.5326858954586116,0.3240932318175318,0.3124741886765773,0.10127076966775313
87,31.362655739568137,4.366786099104367,2.2727077711218966,3.728755854492658,0.4633451113398362,1.7277007965589666
88,31.16552032025932,8.039024091780348,4.160292811523011,6.878798737469705,0.8481738657539267,5.83441731690291
89,82.30430235513997,3.566347247616999,3.5342260779998607,0.4775758789669636,0.7205353879714292,0.34411032123725743
90,21.548772940016338,2.6404487579373837,0.9698186368823736,2.4558952450885783,0.19772041526653894,0.48558062771003213
91,36.56203710539541,4.265794446069039,2.5411031032034117,3.4263387566035344,0.5180638334767403,1.775062191035955
92,21.181676019198342,1.6142317754700852,0.5832645264597747,1.505173317964067,0.11891223781035161,0.1789835275315391
93,61.20665611697924,1.3502389526866698,1.1832989732236536,0.6503451155503838,0.2412434196174625,0.15689147960688837
94,70.21912421800005,2.727391743835369,2.5664586684189934,0.9230144243934353,0.5232331637959211,0.48295175750464814
95,71.31894757194223,9.732919873853046,9.220153174646674,3.117451636657166,1.8797458052286795,5.86001663700959
96,8.808993953199135,1.8763743851707515,0.28734977589435146,1.8542413380189704,0.058583032802110385,0.1086270811281944
97,34.349931734389116,7.155772926508002,4.037614514367646,5.907855381533354,0.8231629998710797,4.863127958667498
98,51.41022365736736,9.705306982002611,7.585976399521312,6.053589487305387,1.5465803057128056,9.36236227993659
99,84.00786606619845,8.762112823695954,8.714238712152763,0.9146938300848266,1.7766032032931218,1.6250479885611575
100,35.70356522216347,7.3836745601102365,4.309051499002554,5.995892359654477,0.8785018346590324,5.267402438374534
101,63.15968973905607,7.810820079545869,6.969347811130495,3.5266274828123705,1.420866016540366,5.010865143325391
102,40.94596319423698,7.9775944144401345,5.228092211623565,6.025700330091718,1.0658699717886981,6.422613040842008
103,10.872792255040014,7.661668249766228,1.4452137713026987,7.524129021003888,0.2946409319679304,2.2169163869955373
104,26.638223627715345,1.7203863611599923,0.7713446933816647,1.53777651030872,0.1572568182225616,0.2418258411485435
105,32.4921843427814,0.45593069852267853,0.24491893040222337,0.3845614637298028,0.0499325036497907,0.01920211669125723
106,1.1254070918426018,3.24959915414863,0.06382471466493397,3.248972309583668,0.013012174243615489,0.04227619380498453
107,80.02783249434128,4.700032204495935,4.629024069348589,0.813903488560128,0.9437357939548602,0.7681098549789228
108,49.65522724394456,2.2246411204296166,1.6955384264927666,1.4402005273547056,0.34567552018201153,0.4978420664597452
109,25.923587992156108,3.9155526327563273,1.7117703224786693,3.521561412635917,0.34898477522500904,1.2289713180298107
110,26.184803174855908,8.136684906587243,3.590457481454904,7.301661204338993,0.7319994865351486,5.344812252429757
111,35.093892890797754,7.642839982191393,4.3940066046307376,6.253455760764986,0.8958219377432696,5.601982857200301
112,28.389033788232783,4.6547354269761865,2.213121136359354,4.094955034056743,0.45119696969609663,1.8476313024081785
113,56.7395225174109,9.57549423496695,8.006893048060945,5.251642939195179,1.632394097464005,8.572750935930728
114,1.9528044960038426,0.0881963962043808,0.00300540419288951,0.08814517484852746,0.0006127225673576983,5.400853783338296e-05
115,79.14112819410084,4.124408300289188,4.0505574563024425,0.7769994341613373,0.8258017240168078,0.6416474722905166
116,16.661114505277908,5.045158639129662,1.4464994455904172,4.8333492578016,0.2949030470112981,1.4253694233954879
117,0.4120275510076066,2.739776081141069,0.01970221033709419,2.7397052392001124,0.004016760517246522,0.01100473983371245
118,37.67509262189256,6.3284087508732245,3.8678160042877825,5.008867803716135,0.788545566623401,3.94972050042305
119,29.017987791587544,5.9807400493703335,2.9011623818836005,5.229962559338808,0.5914704142474211,3.0933681214706272
120,31.028483357668485,2.5386035355902434,1.3085590716105808,2.1753576871441025,0.2667806466076617,0.5803433303792511
121,72.31554156697554,7.897166424078209,7.523977261287121,2.3989588786018334,1.5339403183052234,3.679859745843638
122,43.38196168970664,7.02837394818042,4.827500009459357,5.108158573706491,0.9841997980549149,5.02744863667441
123,31.1300726472509,8.291952995626543,4.286796113493044,7.097877398421372,0.8739645491321191,6.203293220306392
124,17.575675392328865,5.3496005870088945,1.6153931665842491,5.0998756218047925,0.3293360176522424,1.6795727278069439
125,53.62026584619985,8.216551385550922,6.615175450691043,4.873517254301387,1.3486596229747285,6.572715942746942
126,45.056073756851085,6.285248290092092,4.4486891096299175,4.439990008318232,0.9069702568052839,4.0269388780572815
127,14.947941878661483,4.551645807037969,1.17405749157531,4.397620783924213,0.2393593254995535,1.0526115446429174
128,16.005644465772804,7.015531964501908,1.9344070293996294,6.74357161966545,0.3943745217940121,2.6594928326892333
129,76.11643188262128,6.413892949365731,6.226513226834334,1.5390113066447944,1.269421656846959,1.953654282787238
130,54.74702472869972,7.104027932796305,5.801231502294909,4.100356804807516,1.182717941344528,4.849565558959972
131,79.61354988487606,5.305851843786487,5.2189108680506635,0.956573645651571,1.0639981382366286,1.017792578059496
132,53.95610563578707,6.965418688630972,5.632003889928344,4.098486268338789,1.14821689906796,4.705951193904579
133,35.742616295925465,6.35872274333487,3.714416562937111,5.161052656540388,0.7572714705274436,3.908317934687909
134,73.76142607946977,4.994511967082804,4.7952591064202315,1.39665310353974,0.9776267291376618,1.36540540535352
135,61.53820217714457,1.0779290113367823,0.9476451911216344,0.5137115389258198,0.19319983509105695,0.09924898460484147
136,8.892676621396692,3.1902643399509034,0.49316416377169753,3.151916189611287,0.10054315265478032,0.31690359060716117
137,67.71658997514828,0.9913138004330568,0.9172820407296572,0.3758945446316904,0.1870095903628251,0.0702958848111931
138,42.92591212879568,0.10528790001918531,0.07170654470696831,0.07709548194698258,0.014619071296018004,0.0011270643471838074
139,1.0944615372829447,7.721228842430113,0.14748161478275065,7.719820205838717,0.030067607499031732,0.2321165239122529
140,18.251660576209655,5.117462617951373,1.6027449288040627,4.860003327089662,0.32675737590296894,1.5880419340395164
141,67.48511768431783,8.750946569397826,8.08395030643935,3.350942151615678,1.6481040380100611,5.522701291215921
142,42.94951404076046,1.6483406128297906,1.1231029191077482,1.206510094858615,0.22897103345723713,0.27625586329636626
143,46.33078264140472,3.5905583866831767,2.597188126449998,2.479258631931741,0.5294980889806316,1.3127627076965918
144,70.20002607358501,1.5139634400168112,1.424459318988061,0.5128361787701861,0.29040964709236716,0.14893257369284785
145,88.63250354655678,8.791527958295113,8.789024035683552,0.20981025156429375,1.7918499563065344,0.37594849009814274
146,22.570094239095777,0.06456237792235586,0.02477990559358477,0.059617589030101927,0.005051968520608515,0.0003011861830546505
147,27.90034992206381,9.115293114202093,4.26536661279846,8.055756712826193,0.869595639714263,7.005250912072563
148,14.06702376223511,6.921833456123476,1.6823984651753756,6.714261969768964,0.3429966289858054,2.3029692217583486
149,14.18632346122992,6.306383952663614,1.545543174954091,6.114063693875456,0.3150954485125568,1.9265136418560262
150,79.91776052944651,0.025238775984244288,0.024849026004446034,0.004418339033305506,0.005066060347491546,2.2383572178403154e-05
151,55.556855525375006,0.7979461668150156,0.6580564982029694,0.45130890785317107,0.13416034621875012,0.06054775932918743
152,61.89930063992678,9.31630333651751,8.218107902882254,4.388189872212862,1.6754552299454135,7.352215671392535
153,64.16954759067767,3.9491866874606565,3.554612866354235,1.7206983648406828,0.724691715872423,1.246975850515267
154,61.958559879801854,3.8746927963194757,3.4198341190210098,1.8215320102127863,0.6972138876699306,1.2699974143556805
155,43.18219175522477,1.3258377289652024,0.9072979380044777,0.9667761557053568,0.1849740954137569,0.17882854486918776
156,83.5207349102416,9.103051005782556,9.044907616091812,1.0272214124730483,1.8440178626079127,1.8942146334536316
157,74.82043126399074,5.537992874582094,5.344771903875094,1.4500959880192261,1.0896578805046062,1.5801085208332628
158,54.55277921794113,1.3357285201926106,1.0881513721029885,0.7746594548873232,0.22184533580081314,0.1718545869007531
159,52.373732574934486,8.006448395734772,6.341185890377409,4.888003418292827,1.2928003853980448,6.3192127029959275
160,51.41068098293878,2.7650467611282483,2.1612621955558584,1.724653389318238,0.4406243008268824,0.7599241938370617
161,59.31696851764423,1.2601288730881666,1.083715158757273,0.6430289507247332,0.22094090902288951,0.14207140090115739
162,2.619266544814681,6.521380879460448,0.298019959017162,6.514567727717607,0.06075840143061406,0.39581472114758964
163,36.532076810909935,0.438364091849367,0.26094618948307224,0.3522359482182147,0.05320003863059577,0.01873896605229355
164,27.437138636280846,9.278494566875567,4.275299841227802,8.234820744566147,0.8716207627375742,7.177640738385943
165,85.32709348912827,5.878769417791658,5.85922851581775,0.47892699547070683,1.1945420011860857,0.5720984115916176
166,5.040869858520808,7.109694777977799,0.6247027145920864,7.0821964357384255,0.12736039033477806,0.9019913024832198
167,65.1081787409289,9.640133841122877,8.744604991702237,4.057593377096678,1.7827940859739526,7.233853475975036
168,67.37698033635905,0.7643548130031541,0.705542101122215,0.29402146810247837,0.14384140695661876,0.04229246164731109
169,38.265830289363336,9.34088658285345,5.784912889680163,7.333958345432834,1.1793910070703695,8.649604518832172
170,72.3344546232712,8.48469167559863,8.084588727919245,2.5747656068803133,1.6482341952944433,4.243816718128182
171,15.585801484886701,1.2632453807507127,0.33941019666810185,1.216794810305227,0.0691967781178597,0.08419828050365398
172,9.23908177373307,3.2475717433619042,0.521412197873317,3.2054409288257983,0.10630218101392803,0.34074536184549364
173,47.2479267290853,7.332052160960632,5.38391084378113,4.977197295392603,1.0976372770195981,5.463157286504045
174,75.52521983347073,7.478867089760043,7.241471066759737,1.8693714814283064,1.4763447638653897,2.7598367983259666
175,39.23668829075531,1.4821887521782362,0.937522025048742,1.1480139152606919,0.19113598879688928,0.21942677484594061
176,74.28865383300467,2.422741329253167,2.3322232095424127,0.6560567424720896,0.4754787379291361,0.3119410319205294
177,85.47876521895925,6.850216261487628,6.828899669503529,0.5399927156954291,1.3922323485226358,0.7517953267577632
178,14.717680308084658,6.362160733472964,1.6163477258663512,6.153414436524808,0.3295306270879411,2.02773851800001
179,39.0377217739123,2.7905211582351273,1.7575592529960813,2.167485595515175,0.35831992925506245,0.7766532852463645
180,44.77918698586009,0.30273208541355845,0.21323733888534163,0.21488730265871925,0.043473463585186875,0.009341895327052862
181,89.36732086538325,3.0399367984786476,3.0397514658417077,0.033567315320127404,0.6197250694886254,0.020802506819312554
182,38.860038067087785,5.2720135907106505,3.3077673248755324,4.105216513793587,0.6743664270898129,2.7684201928370786
183,74.24098397096968,9.44792478193362,9.092801011546891,2.565979822501977,1.8537820614774496,4.7567673650672555
184,17.946074279700504,6.616128235070652,2.0385729502335104,6.29423332499482,0.41561120290183695,2.615953883545926
185,31.662548864515237,8.451838196664852,4.436500111409009,7.193819268237897,0.9044852418774737,6.506703360854985
186,83.23832347231856,4.236041309224663,4.206577451605804,0.4987505559890838,0.8576100818768203,0.4277335051579078
187,61.8453849928546,6.643712205910337,5.857611510599226,3.134852351524301,1.1942123365136037,3.7436793513390008
188,43.32728667505185,7.441730323458038,5.106253929852124,5.413457399014479,1.041030362864857,5.635573520449488
189,79.40178560410443,6.816044951518191,6.699770595894589,1.2536118791328095,1.3659063396319242,1.712316413145394
190,73.82932182339349,2.3349034668446036,2.242526133101295,0.6502697454446889,0.4571918721919052,0.29729804234961094
191,11.215037790907354,9.067561046921316,1.7635663149679457,8.894408197983449,0.35954461059489207,3.1979365320159747
192,35.503230643635824,4.149114617437642,2.409593579900719,3.3777227370428067,0.49125251374122714,1.6593147852931767
193,32.822918233729965,2.4341393462728322,1.319411583048681,2.0455286435517115,0.26899318716588805,0.5502332692680906
194,65.68247967677367,7.3402558513895055,6.6890092540180754,3.0226662342240878,1.3637123861402805,4.122047382779386
195,4.547148938561566,0.6575981450224877,0.05213401041224975,0.6555283100639911,0.010628748300152854,0.006967445411294719
196,28.90494275885194,6.836328775176356,3.3043935582100787,5.984678298351883,0.6736786051396695,4.031749728243348
197,58.39088913197919,9.602386310864459,8.17781086502803,5.032815545885486,1.6672397278344608,8.390910020963162
198,29.503561576235747,5.461559236446468,2.689695921096181,4.753332004526119,0.5483579859523304,2.6065275645646966
199,63.4082349359297,3.0073777778181885,2.689253093703752,1.3461942268927851,0.5482677051383796,0.7380748194490424
200,16.58723274654222,0.4202033243943415,0.11995746701277706,0.40271707182578526,0.02445616045112682,0.009848913324979369
201,85.5460290294682,7.127036109637861,7.105512765483436,0.553472716250684,1.448626455756052,0.8017752192999034
202,82.37415488595212,9.776970545437944,9.690500875684602,1.2974381776088844,1.975637283523874,2.563267236751382
203,74.57341106548415,7.924008742658497,7.638523072899041,2.1078139904928257,1.5572931850966443,3.28248436284584
204,7.439411797002301,5.323090599763241,0.6892215413447615,5.2782825995047045,0.14051407570739277,0.741673000791818
205,42.76873714620756,5.44039689795285,3.6942517392114382,3.9937980037288128,0.7531603953540139,3.007970483452464
206,42.11593353781537,1.494618146483777,1.002340148443433,1.1086918555743963,0.20435069285289156,0.22656194884698588
207,10.113160120733138,3.7576653822489248,0.6598191718465284,3.699282063511205,0.1345197088372127,0.4976263460902507
208,39.54878155624067,4.23009423576624,2.693448841198114,3.2617526857981285,0.5491231072779029,1.7911037699975136
209,61.56582984020449,0.08461361003601398,0.07440622712162258,0.04028866303133131,0.01516946526434711,0.0006111574744007658
210,76.76722803355763,7.487639260679671,7.288828449786839,1.7139782751393307,1.4859996839524647,2.546971175158436
211,73.96721207683836,1.815193622973531,1.744589494376261,0.5013336064894868,0.35567573789526213,0.1783122004198412
212,46.127480876531955,7.769150875277391,5.600653501156658,5.384457789119078,1.141825382498809,6.148110574609582
213,33.25005040512549,7.6392108581695055,4.188533212655641,6.388562597490572,0.8539313379522204,5.4553938064666365
214,20.58897546398423,4.564468421665563,1.6051479511277054,4.2729231244398305,0.327247288711051,1.3983025073436874
215,41.378508376319104,4.346943319991931,2.873461909583386,3.2617683672198234,0.5858230192830552,1.9108189930866784
216,6.389218901012316,7.314418938892777,0.8139627091838912,7.268988177297536,0.1659455064595089,1.206255924529822
217,5.322255747988271,5.659104505173165,0.5249235704731394,5.634706651249286,0.10701805718106817,0.6030153586019412
218,50.17818614908787,0.3505036163043185,0.2692007144318251,0.22446327181033401,0.054882918334724785,0.012319199415911693
219,67.53052783451743,3.0179963092982245,2.788879987047015,1.1534514037385128,0.5685789983785963,0.6558282438160294
220,11.651971074035162,8.493042305634592,1.7153089931581942,8.318021559438852,0.34970621674988667,2.9088638503953534
221,54.14592515987677,2.454734025734032,1.989589872934267,1.4377938915622832,0.4056248466736528,0.5832049268132656
222,80.69489994412926,3.716135525397445,3.6672361157740245,0.600868133855998,0.7476526229916461,0.4492406363495325
223,37.132598325003954,7.497698782280962,4.526073397710536,5.977469918649063,0.9227468700735036,5.515691658391943
224,22.44023488391825,1.48595112190544,0.5672165600048902,1.3734322374068022,0.11564048114268913,0.15882436475060266
225,83.52944797267466,5.607619232619479,5.571898175641721,0.6319368467848144,1.1359629308138064,0.7178568325629131
226,13.602444764813539,9.878426368679573,2.3232437342857066,9.60134605524278,0.4736480599970859,4.547658932426417
227,62.13899518664133,7.723292078252348,6.828038148873071,3.609312339425543,1.3920567072116352,5.024367450519045
228,26.134639603767166,5.141425009285909,2.2647052458326105,4.615773096200555,0.4617136077130704,2.1311652486316874
229,77.6340895788513,5.675830477080509,5.5441504590607025,1.2155028966863703,1.1303059039879106,1.3738901004390118
230,1.251087672178799,0.10462120203141523,0.002284285093927491,0.10459626167367485,0.0004657054217996923,4.871104616140973e-05
231,8.105493602960076,1.7216769853104963,0.2427498371518788,1.70447767902973,0.049490282803645015,0.08435508236768181
232,30.004361169891542,8.694780421159141,4.347963349735716,7.529569793920985,0.8864349336871999,6.674473700967493
233,40.77481066717951,0.27985989069974515,0.18277306296693724,0.2119329277770618,0.03726260203199536,0.007897172345232267
234,36.007616550886915,8.620154300547721,5.067726586765015,6.973177712280563,1.0331756547940907,7.20451744888103
235,71.20228285332779,0.8097187429763308,0.766530045226666,0.2609140327617023,0.1562752385783213,0.04077440271826696
236,60.45971694911546,1.771941112713642,1.5416051969709585,0.8736296260984924,0.3142925987708376,0.27457532554969033
237,61.38670736396806,3.825150652552751,3.357992252639463,1.8318475771575766,0.684605963840869,1.2540937761695234
238,34.35000186407901,2.202598154019851,1.2428088893684,1.818478675321363,0.25337592036053,0.46075870801554786
239,47.36215062204918,5.702167251579725,4.194798111535421,3.862431898227739,0.8552085854302591,3.303184920004055
240,19.062588892895146,0.038069266568574456,0.012433453971859207,0.035981638086652466,0.002534853001398411,9.120816329918239e-05
241,19.97675397848311,5.39523356509601,1.8432214632782595,5.070609416948712,0.375784192309533,1.905454864265184
242,0.5464819312024949,2.4684510571464893,0.023543504590041182,2.46833877839312,0.004799898998989028,0.011847776831574936
243,20.897931107431887,1.7809955535954314,0.6352887115336525,1.663836955631353,0.12951859562357848,0.21549782583998311
244,36.33008995133842,8.419163300033771,4.987818337362006,6.782623305632627,1.0168844724489308,6.897144321968057
245,58.263504167693235,9.768632545885147,8.307989739702096,5.1384324751358985,1.693779763445891,8.703372942218367
246,28.87095863590543,7.114705863767311,3.4352544532162623,6.23041462260601,0.7003576866903695,4.363518772210196
247,26.474084316193963,0.9508143762807519,0.4238663705495674,0.8511082645934606,0.08641516219155299,0.07354865872741509
248,29.27285157420573,5.044387365597652,2.4665499777337216,4.400224437633039,0.5028644195175783,2.212716307577401
249,82.13670299116124,5.871339193252019,5.816132783546248,0.803257970004556,1.185755919173547,0.9524678925562298
250,53.3279042466767,7.901794172481791,6.33776522636264,4.719224838866624,1.2921030023165423,6.097724582906365
251,62.65694469245383,3.006471277819368,2.670565236293552,1.3809239164607103,0.5444577444023552,0.7518547207474647
252,5.2025427671332745,2.099201632380292,0.1903488385453322,2.0905537096789755,0.038807102659598816,0.08112833242691714
253,40.957713693456576,9.378104084637231,6.147364558873257,7.08228389734544,1.25328533310362,8.876122533418984
254,3.850802384878782,6.1925906640000665,0.4158856806435396,6.1786097329817204,0.08478811022294384,0.5238726430646078
255,49.51291107269417,0.11488664423800032,0.08737730075497681,0.07459321910899934,0.01781392472068844,0.0013287979898815327
256,83.93627432087855,8.066894174135733,8.021760073122485,0.852142561994757,1.6354250913603434,1.3936153273023126
257,33.4433532072765,2.454251891877682,1.3525683441949499,2.0479041049489872,0.2757529753710397,0.5647156502142492
258,45.2434778618385,6.324539949554041,4.491088902259816,4.4530805119045125,0.9156144550988411,4.077304886418719
259,32.433495979490175,7.145083993197671,3.8320536640891314,6.030554699643362,0.7812545696410054,4.711398416566418
260,47.4220198820887,2.63558388059875,1.9407310858966964,1.7832176658799102,0.3956638299483581,0.7055547313136168
261,74.13390766318375,6.588945056435559,6.337927797552719,1.8013517673500457,1.2921361462900547,2.3275917307764673
262,20.598770419219072,0.8478317677031222,0.298285495358006,0.7936274123199311,0.06081253727991968,0.04826249659807199
